Country Name,Country Code,Series,Series Code,1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2020 [YR2020]
Philippines,PHL,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Philippines,PHL,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,0,0,..,0,..,0,..
Philippines,PHL,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Poland,POL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,4.335,4.99362,5.42612,5.06843,4.81226,..
Poland,POL,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,102214,187585,111911,..,..
Poland,POL,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
Poland,POL,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
Poland,POL,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
Poland,POL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
Poland,POL,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,68.06787,67.78234,74.86146,..
Poland,POL,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,10725.1588290606,15468.3003430092,..
Poland,POL,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,1.73,2.17,2.34,0.99,0.27,..,..
Poland,POL,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,41.65,32.07,25.95,20.79,16.09,..,..
Poland,POL,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,22.95,29.26,22.05,51.09,76.35,..,..
Poland,POL,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.25,0.43,0.39,0.16,0.15,..,..
Poland,POL,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.25,0.4,0.43,0.3,0.16,..,..
Poland,POL,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.27,0.63,0.56,0.33,0.17,..,..
Poland,POL,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,67.43,77.06,69.46,69.29,52.98,..,..
Poland,POL,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,7.05273,6.88026,9.3056,7.37158,..
Poland,POL,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,89.34,..,..,..
Poland,POL,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,92.94727,93.11974,90.6944,92.62842,..
Poland,POL,Duration of compulsory education (years),SE.COM.DURS,..,..,9,10,10,10,10
Poland,POL,Internet users (per 100 people),IT.NET.USER.P2,0,0.647752333,7.285428708,38.81,62.32,67.997,..
Poland,POL,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,7,6,6,6,6
Poland,POL,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,3,3,3,3,3
Poland,POL,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,3
Poland,POL,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,100,100,100,100,..
Poland,POL,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,100,100,100,100,..
Poland,POL,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,100,100,100,100,..
Poland,POL,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,100,100,100,100,..
Poland,POL,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Poland,POL,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,26.82965,..,26.61503,12.73358,14.47927,19.27353,..
Poland,POL,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Portugal,PRT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.56972,4.61331,5.16385,5.07395,5.41249,4.88554,..
Portugal,PRT,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,2565,3874,16228,2118,142,7802,..
Portugal,PRT,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
Portugal,PRT,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
Portugal,PRT,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
Portugal,PRT,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
Portugal,PRT,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,90.6034,93.37559,89.63301,90.59092,..
Portugal,PRT,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,17914.0274235493,19704.2091353222,30824.6002170544,32644.4555772017,..
Portugal,PRT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,13.02,11.29,9.2,12.77,10.33,..,..
Portugal,PRT,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,47.02,44.78,41.71,40.41,37.95,..,..
Portugal,PRT,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,57.17,55.46,77.93,67.94,76.52,..,..
Portugal,PRT,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,1.02,1.02,0.78,0.71,0.91,..,..
Portugal,PRT,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.43,1.2,1.02,1.41,1.83,..,..
Portugal,PRT,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,2.17,2.22,1.81,3.07,2.94,..,..
Portugal,PRT,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,19.8,25.33,27.95,27.73,31.06,..,..
Portugal,PRT,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,5.46475,3.59978,3.79117,4.75228,..
Portugal,PRT,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,81.43,..,..,..
Portugal,PRT,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,94.53525,96.40022,96.20883,95.24772,..
Portugal,PRT,Duration of compulsory education (years),SE.COM.DURS,..,..,9,9,12,12,12
Portugal,PRT,Internet users (per 100 people),IT.NET.USER.P2,0,1.494334529,16.43046769,34.99,53.3,68.6329,..
Portugal,PRT,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,6,6,6,6,6
Portugal,PRT,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,3,3,3,3,3
Portugal,PRT,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,3
Portugal,PRT,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,100,100,100,100,..
Portugal,PRT,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,100,100,100,100,..
Portugal,PRT,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,100,100,100,100,..
Portugal,PRT,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,100,100,100,100,..
Portugal,PRT,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Portugal,PRT,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,7.11948,6.36349,7.52522,..,18.05462,..
Portugal,PRT,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Puerto Rico,PRI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..
Puerto Rico,PRI,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,30673,45370,..
Puerto Rico,PRI,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,94.69359,..
Puerto Rico,PRI,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,94.41552,..
Puerto Rico,PRI,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,95.01217,..
Puerto Rico,PRI,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,257425,..,..,..,228275,..,..
Puerto Rico,PRI,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,..,..
Puerto Rico,PRI,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
Puerto Rico,PRI,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..
Puerto Rico,PRI,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,..,..,..,..,..,..,..
Puerto Rico,PRI,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,..,..,..,..,..,..,..
Puerto Rico,PRI,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,..,..,..,..,..,..,..
Puerto Rico,PRI,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,..,..,..,..,..,..,..
Puerto Rico,PRI,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,..,..,..,..,..,..,..
Puerto Rico,PRI,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,..,..,..,..,..,..,..
Puerto Rico,PRI,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,..,..
Puerto Rico,PRI,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..
Puerto Rico,PRI,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..
Puerto Rico,PRI,Duration of compulsory education (years),SE.COM.DURS,..,..,13,16,13,13,..
Puerto Rico,PRI,Internet users (per 100 people),IT.NET.USER.P2,0,0.135102783,10.47464821,23.40005045,45.3,63.47,..
Puerto Rico,PRI,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,5,5,5,5,..
Puerto Rico,PRI,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,4,4,4,0,..
Puerto Rico,PRI,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,4,4,4,3,..
Puerto Rico,PRI,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Puerto Rico,PRI,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,..,..
Puerto Rico,PRI,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
Puerto Rico,PRI,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Puerto Rico,PRI,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Puerto Rico,PRI,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,..,..,0,1.12134,..
Puerto Rico,PRI,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Qatar,QAT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,3.72598,3.97188,4.53966,..,..
Qatar,QAT,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,7202,..,2174,905,1789,4352,..
Qatar,QAT,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,100,..
Qatar,QAT,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,100,..
Qatar,QAT,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,100,..
Qatar,QAT,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,132962,..,..
Qatar,QAT,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,..,..
Qatar,QAT,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
Qatar,QAT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,45.07,40,36.77,33.3,3.59,..,..
Qatar,QAT,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,5.85,6.15,5.95,4.41,18.48,..,..
Qatar,QAT,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,42.07,43.98,52.34,73.3,83.08,..,..
Qatar,QAT,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,33.81,32.11,29.57,22.33,2.44,..,..
Qatar,QAT,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,35.3,33.81,32.11,29.57,2.92,..,..
Qatar,QAT,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,54.25,44.22,40.93,37.09,3.56,..,..
Qatar,QAT,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,22.05,21.35,22.18,24.78,22.36,..,..
Qatar,QAT,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,..,..
Qatar,QAT,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..
Qatar,QAT,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..
Qatar,QAT,Duration of compulsory education (years),SE.COM.DURS,..,..,..,9,9,9,..
Qatar,QAT,Internet users (per 100 people),IT.NET.USER.P2,0,0.190209535,4.863679179,24.73349378,69,92.88482645,..
Qatar,QAT,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,..,6,6,6,..
Qatar,QAT,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,3,3,3,0,..
Qatar,QAT,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,..
Qatar,QAT,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Qatar,QAT,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,..,..
Qatar,QAT,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
Qatar,QAT,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Qatar,QAT,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Qatar,QAT,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,0,0.23695,0.20286,0.15898,..
Qatar,QAT,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Romania,ROU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,2.86863,3.50039,3.49538,3.10676,..
Romania,ROU,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,163773,118045,3177,20293,82464,..
Romania,ROU,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
Romania,ROU,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
Romania,ROU,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
Romania,ROU,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
Romania,ROU,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,75.42881,71.3189,73.14999,..
Romania,ROU,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
Romania,ROU,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,4.38,3.78,2.65,2.07,1.7,..,..
Romania,ROU,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,1.77,1.66,1.64,1.58,1.29,..,..
Romania,ROU,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,92.7,89.39,84.26,73.74,88.74,..,..
Romania,ROU,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.9,1.56,2.18,1.58,0.98,..,..
Romania,ROU,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.1,0.97,1.56,1.68,1.58,..,..
