Index,Year,"Region, development group, country or area",Notes,Location code,Type of data,0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
1670,2005,   Chile,,152,B, 7 529, 12 328, 15 502, 23 545, 31 360, 38 687, 35 180, 26 820, 21 059, 16 027, 11 461, 9 672, 7 356, 5 904, 5 663, 8 267, 276 360
1671,2010,   Chile,,152,B, 32 777, 9 418, 15 421, 19 392, 29 453, 39 229, 48 395, 44 008, 33 550, 26 343, 20 048, 14 337, 12 099, 9 201, 7 385, 14 332, 375 388
1672,2015,   Chile,,152,B, 15 794, 24 969, 25 525, 31 793, 72 691, 105 528, 97 513, 79 818, 58 313, 40 556, 29 307, 19 820, 13 208, 8 738, 5 927, 10 224, 639 724
1673,2020,   Chile,,152,B, 32 286, 68 658, 64 013, 66 351, 187 442, 293 228, 280 240, 208 156, 150 585, 100 523, 69 573, 47 708, 29 620, 18 321, 10 656, 17 655,1 645 015
1674,1990,   Colombia,,170,B, 12 095, 18 227, 16 207, 9 809, 6 728, 6 024, 5 732, 5 310, 4 670, 4 082, 3 434, 2 958, 2 766, 2 182, 1 559, 2 494, 104 277
1675,1995,   Colombia,,170,B, 11 961, 15 748, 15 835, 10 666, 7 858, 6 872, 6 013, 5 637, 5 024, 4 292, 3 740, 3 198, 2 990, 2 488, 1 777, 2 844, 106 943
1676,2000,   Colombia,,170,B, 11 829, 13 271, 15 464, 11 525, 8 990, 7 721, 6 273, 5 965, 5 379, 4 504, 4 048, 3 439, 3 216, 2 795, 1 996, 3 194, 109 609
1677,2005,   Colombia,,170,B, 11 513, 9 038, 11 944, 11 893, 10 428, 8 568, 6 367, 6 106, 5 487, 4 698, 4 348, 3 837, 3 330, 2 583, 2 243, 4 140, 106 523
1678,2010,   Colombia,,170,B, 14 289, 12 573, 13 170, 13 312, 14 646, 13 213, 9 841, 8 371, 6 523, 5 180, 4 409, 3 649, 3 036, 2 327, 1 944, 3 826, 130 309
1679,2015,   Colombia,,170,B, 17 743, 17 298, 14 293, 14 733, 20 305, 19 626, 14 635, 11 376, 7 737, 5 612, 4 235, 3 137, 2 400, 1 791, 1 364, 3 122, 159 407
1680,2020,   Colombia,,170,B, 213 854, 220 114, 158 165, 166 013, 260 246, 258 656, 192 659, 143 640, 90 642, 61 949, 42 481, 28 159, 19 403, 13 911, 9 120, 26 381,1 905 393
1681,1990,   Ecuador,,218,B R, 3 702, 5 104, 6 728, 7 101, 6 799, 7 384, 8 121, 8 090, 6 788, 4 932, 3 903, 2 945, 2 421, 1 626, 1 161, 1 858, 78 663
1682,1995,   Ecuador,,218,B R, 7 762, 8 697, 9 751, 9 997, 10 385, 10 136, 10 412, 10 254, 8 881, 7 044, 5 837, 4 315, 3 545, 2 827, 2 019, 3 231, 115 093
1683,2000,   Ecuador,,218,B R, 12 693, 12 781, 12 819, 12 838, 13 302, 12 736, 12 271, 11 956, 10 682, 9 151, 7 860, 5 720, 4 699, 4 205, 3 004, 4 806, 151 523
1684,2005,   Ecuador,,218,B R, 17 877, 22 816, 19 599, 17 466, 17 243, 17 311, 15 139, 13 857, 11 132, 9 500, 7 657, 5 968, 4 659, 3 384, 2 417, 3 868, 189 893
1685,2010,   Ecuador,,218,B R, 36 599, 49 316, 40 966, 35 422, 33 794, 35 100, 29 823, 26 746, 20 662, 17 606, 13 817, 11 081, 8 471, 5 548, 3 962, 6 340, 375 253
1686,2015,   Ecuador,,218,B R, 36 689, 44 297, 40 245, 35 476, 35 084, 37 175, 34 228, 30 669, 24 252, 19 231, 14 883, 11 896, 9 415, 4 891, 3 493, 5 589, 387 513
1687,2020,   Ecuador,,218,B R, 79 871, 91 047, 91 525, 70 731, 59 646, 66 578, 65 711, 58 866, 52 616, 44 975, 36 309, 27 852, 15 450, 10 909, 5 269, 7 432, 784 787
1688,1990,   Falkland Islands (Malvinas)*,29,238,B,  50,  43,  39,  56,  90,  116,  122,  82,  82,  61,  38,  27,  21,  12,  7,  9,  855
1689,1995,   Falkland Islands (Malvinas)*,29,238,B,  52,  46,  41,  53,  80,  105,  116,  99,  79,  59,  43,  34,  26,  15,  9,  11,  868
1690,2000,   Falkland Islands (Malvinas)*,29,238,B,  65,  58,  52,  64,  93,  122,  139,  122,  95,  72,  57,  45,  35,  21,  12,  15, 1 067
1691,2005,   Falkland Islands (Malvinas)*,29,238,B,  71,  67,  63,  80,  102,  124,  142,  127,  106,  83,  65,  48,  37,  22,  13,  16, 1 166
1692,2010,   Falkland Islands (Malvinas)*,29,238,B,  88,  86,  84,  108,  126,  143,  160,  150,  134,  108,  83,  59,  45,  27,  16,  19, 1 436
1693,2015,   Falkland Islands (Malvinas)*,29,238,B,  103,  94,  91,  111,  131,  151,  170,  161,  148,  122,  95,  69,  53,  31,  19,  22, 1 571
1694,2020,   Falkland Islands (Malvinas)*,29,238,B,  127,  116,  113,  138,  162,  187,  216,  209,  184,  151,  117,  85,  65,  38,  22,  27, 1 957
1695,1990,   French Guiana*,30,254,B R, 1 964, 4 009, 6 577, 6 889, 4 791, 5 497, 7 531, 7 987, 6 221, 5 066, 3 390, 1 387, 1 040,  624,  280,  359, 63 612
1696,1995,   French Guiana*,30,254,B R, 1 979, 3 927, 6 116, 6 558, 5 455, 6 646, 8 221, 8 502, 7 004, 5 686, 4 114, 2 231, 1 673, 1 004,  451,  564, 70 131
1697,2000,   French Guiana*,30,254,B R, 2 023, 3 921, 5 823, 6 384, 6 109, 7 731, 8 935, 9 079, 7 620, 6 305, 4 796, 2 984, 2 238, 1 342,  604,  755, 76 649
1698,2005,   French Guiana*,30,254,B R, 2 261, 4 458, 6 719, 7 247, 7 080, 9 200, 10 734, 10 532, 8 544, 6 754, 4 928, 3 014, 2 260, 1 356,  610,  771, 86 468
1699,2010,   French Guiana*,30,254,B R, 2 419, 4 499, 5 498, 6 175, 7 195, 10 826, 11 341, 11 203, 9 704, 8 291, 6 859, 5 014, 3 071, 1 743, 1 095, 1 355, 96 288
1700,2015,   French Guiana*,30,254,B R, 1 219, 2 354, 4 385, 6 749, 7 918, 11 003, 13 195, 13 490, 12 185, 9 324, 7 517, 5 900, 4 662, 2 883, 1 616, 1 708, 106 108
1701,2020,   French Guiana*,30,254,B R, 2 485, 2 872, 3 251, 6 916, 12 121, 12 852, 12 626, 12 741, 12 828, 11 845, 8 534, 6 654, 5 163, 3 955, 2 279, 2 127, 119 249
1702,1990,   Guyana,,328,B R,  443,  570,  496,  252,  240,  271,  295,  287,  271,  237,  212,  202,  141,  85,  42,  51, 4 095
1703,1995,   Guyana,,328,B R,  497,  640,  701,  691,  692,  617,  523,  409,  336,  300,  276,  260,  182,  109,  54,  65, 6 352
1704,2000,   Guyana,,328,B R,  549,  706,  906, 1 135, 1 148,  967,  751,  530,  400,  361,  339,  317,  222,  133,  66,  80, 8 610
1705,2005,   Guyana,,328,B R,  425,  562,  747, 1 153, 1 560, 1 542, 1 270,  952,  637,  487,  393,  377,  310,  213,  133,  107, 10 868
1706,2010,   Guyana,,328,B R,  156,  203,  423,  723, 1 113, 1 415, 1 283,  920,  569,  364,  278,  207,  169,  154,  99,  106, 8 182
1707,2015,   Guyana,,328,B R,  171,  215,  234,  579, 1 065, 1 405, 1 464, 1 182,  817,  503,  316,  229,  160,  113,  100,  108, 8 661
1708,2020,   Guyana,,328,B R, 1 007, 1 083, 1 133, 1 929, 3 684, 4 702, 4 392, 3 679, 2 932, 2 297, 1 514, 1 040,  718,  464,  282,  313, 31 169
1709,1990,   Paraguay,,600,B R, 10 785, 16 925, 19 446, 23 682, 22 441, 20 082, 17 857, 15 507, 13 056, 9 894, 7 848, 5 704, 4 615, 2 736, 2 212, 3 094, 195 884
1710,1995,   Paraguay,,600,B R, 9 413, 13 686, 15 677, 18 995, 19 726, 20 287, 18 319, 16 085, 14 060, 11 101, 8 982, 6 367, 5 032, 3 129, 2 381, 3 330, 186 570
1711,2000,   Paraguay,,600,B R, 8 068, 10 560, 12 040, 14 475, 17 061, 20 371, 18 653, 16 540, 14 929, 12 177, 10 001, 6 956, 5 396, 3 320, 2 527, 3 534, 176 608
1712,2005,   Paraguay,,600,B R, 6 881, 8 775, 10 454, 12 425, 14 847, 17 382, 17 302, 16 304, 14 890, 12 652, 10 350, 8 028, 6 171, 4 617, 2 987, 4 178, 168 243
1713,2010,   Paraguay,,600,B R, 5 839, 7 211, 9 061, 10 625, 12 904, 14 760, 16 110, 16 084, 14 844, 13 057, 10 645, 8 959, 6 844, 5 235, 3 387, 4 734, 160 299
1714,2015,   Paraguay,,600,B R, 5 901, 6 748, 8 426, 9 990, 12 070, 13 940, 15 346, 15 578, 14 613, 12 994, 10 778, 9 016, 7 038, 5 497, 3 556, 4 971, 156 462
1715,2020,   Paraguay,,600,B R, 6 774, 6 942, 7 502, 10 056, 13 943, 16 884, 17 237, 16 316, 15 177, 14 187, 11 921, 9 568, 7 630, 5 769, 4 348, 5 313, 169 567
1716,1990,   Peru,,604,B R, 3 786, 3 499, 3 143, 3 338, 3 635, 4 071, 4 294, 4 043, 3 883, 3 720, 3 318, 2 991, 2 899, 2 585, 3 255, 4 228, 56 688
1717,1995,   Peru,,604,B R, 3 707, 3 907, 3 131, 3 190, 3 524, 3 789, 4 400, 4 237, 3 895, 3 916, 3 566, 3 108, 2 909, 2 922, 2 278, 4 253, 56 732
1718,2000,   Peru,,604,B R, 4 024, 3 630, 3 777, 3 340, 3 967, 4 933, 5 168, 5 605, 5 376, 4 867, 4 735, 4 091, 3 192, 2 821, 2 721, 4 053, 66 300
1719,2005,   Peru,,604,B R, 5 734, 8 132, 6 517, 4 259, 4 704, 6 435, 5 748, 5 494, 5 046, 4 612, 4 200, 3 825, 3 589, 2 962, 2 309, 4 311, 77 877
1720,2010,   Peru,,604,B R, 4 559, 6 577, 7 755, 6 917, 6 559, 7 938, 9 998, 9 184, 8 586, 7 699, 6 851, 5 637, 4 586, 3 853, 3 050, 4 957, 104 706
1721,2015,   Peru,,604,B R, 5 785, 6 686, 6 611, 9 816, 12 805, 12 984, 13 666, 15 235, 13 854, 12 774, 11 142, 9 343, 7 517, 5 647, 4 216, 6 693, 154 774
1722,2020,   Peru,,604,B R, 122 622, 126 025, 106 268, 82 890, 95 566, 167 777, 144 320, 105 468, 74 359, 59 638, 48 130, 37 165, 18 829, 13 332, 9 287, 12 843,1 224 519
1723,1990,   Suriname,,740,C R, 1 570, 1 368, 1 242, 1 252, 1 462, 1 719, 1 805, 1 829, 1 674, 1 273, 1 005,  695,  473,  284,  199,  233, 18 083
1724,1995,   Suriname,,740,C R, 2 369, 1 652, 1 452, 1 353, 1 610, 1 928, 2 116, 2 058, 1 992, 1 717, 1 287,  999,  697,  482,  300,  308, 22 320
1725,2000,   Suriname,,740,C R, 2 922, 2 010, 1 716, 1 780, 2 105, 2 363, 2 550, 2 500, 2 357, 2 099, 1 546, 1 282,  870,  615,  403,  388, 27 506
1726,2005,   Suriname,,740,C R, 2 923, 2 546, 2 312, 2 331, 2 722, 3 200, 3 361, 3 418, 3 117, 2 369, 1 871, 1 293,  881,  528,  371,  419, 33 662
1727,2010,   Suriname,,740,C R, 3 997, 2 675, 2 437, 2 489, 2 785, 3 284, 3 708, 3 752, 3 604, 3 245, 2 473, 1 910, 1 313,  896,  547,  598, 39 713
1728,2015,   Suriname,,740,C R, 4 035, 3 058, 2 617, 2 591, 3 137, 3 557, 3 928, 3 905, 3 952, 3 580, 2 739, 2 162, 1 540, 1 055,  634,  637, 43 127
1729,2020,   Suriname,,740,C R, 4 255, 3 641, 2 780, 2 669, 3 315, 3 808, 4 026, 4 071, 4 040, 3 906, 3 400, 2 622, 2 042, 1 446,  957,  823, 47 801
1730,1990,   Uruguay,,858,B R, 3 512, 3 174, 2 878, 2 337, 3 125, 5 311, 6 722, 5 815, 4 734, 5 389, 6 871, 8 011, 7 495, 9 035, 8 688, 15 019, 98 116
1731,1995,   Uruguay,,858,B R, 3 344, 3 022, 2 740, 2 225, 2 975, 5 057, 6 400, 5 537, 4 507, 5 131, 6 542, 7 628, 7 136, 8 603, 8 272, 14 309, 93 428
1732,2000,   Uruguay,,858,B R, 3 275, 3 665, 3 193, 3 472, 3 862, 4 573, 6 070, 6 808, 5 662, 4 569, 4 748, 5 960, 6 636, 6 179, 7 356, 12 846, 88 874
1733,2005,   Uruguay,,858,B R, 3 067, 3 262, 3 540, 3 555, 4 335, 4 826, 5 335, 6 325, 6 601, 5 476, 4 328, 4 375, 5 167, 5 630, 5 200, 11 295, 82 317
1734,2010,   Uruguay,,858,B R, 4 577, 4 147, 3 111, 3 215, 3 234, 2 802, 2 632, 2 613, 2 967, 3 561, 3 875, 3 793, 6 663, 8 032, 7 723, 13 358, 76 303
1735,2015,   Uruguay,,858,B R, 4 733, 4 403, 4 086, 3 811, 4 940, 5 461, 4 775, 4 113, 3 701, 3 718, 3 807, 3 788, 3 510, 5 643, 6 619, 11 691, 78 799
1736,2020,   Uruguay,,858,B R, 8 748, 8 503, 7 772, 7 056, 6 892, 8 615, 8 680, 7 466, 6 380, 5 661, 5 081, 4 656, 3 849, 3 369, 4 940, 10 599, 108 267
1737,1990,   Venezuela (Bolivarian Republic of),,862,B R, 19 316, 17 447, 23 655, 37 355, 55 815, 75 302, 96 250, 114 817, 120 360, 107 277, 92 381, 77 749, 67 358, 54 963, 35 245, 29 719,1 025 009
1738,1995,   Venezuela (Bolivarian Republic of),,862,B R, 19 221, 17 361, 23 539, 37 172, 55 542, 74 933, 95 779, 114 255, 119 771, 106 752, 91 929, 77 368, 67 028, 54 694, 35 072, 29 580,1 019 996
1739,2000,   Venezuela (Bolivarian Republic of),,862,B R, 19 212, 29 317, 24 542, 37 526, 61 062, 76 441, 87 506, 97 238, 104 090, 104 274, 89 009, 78 623, 64 093, 55 440, 45 633, 39 732,1 013 738
1740,2005,   Venezuela (Bolivarian Republic of),,862,B R, 21 863, 27 931, 35 288, 39 555, 61 284, 83 777, 94 782, 99 165, 100 464, 101 926, 96 689, 82 428, 70 248, 56 864, 48 682, 55 528,1 076 474
1741,2010,   Venezuela (Bolivarian Republic of),,862,B R, 50 140, 56 085, 56 369, 53 807, 84 383, 109 047, 123 627, 130 551, 133 252, 127 821, 115 510, 97 790, 76 240, 62 225, 36 029, 34 471,1 347 347
1742,2015,   Venezuela (Bolivarian Republic of),,862,B R, 52 055, 51 915, 56 890, 67 990, 86 606, 119 367, 131 130, 131 693, 129 072, 125 873, 114 221, 99 709, 82 300, 62 929, 50 097, 42 601,1 404 448
1743,2020,   Venezuela (Bolivarian Republic of),,862,B R, 42 262, 42 921, 41 124, 56 860, 89 576, 111 624, 129 032, 128 192, 121 667, 115 169, 106 148, 93 140, 79 866, 64 435, 48 409, 53 768,1 324 193
1751,1990,   Bermuda*,31,60,B,  356,  523,  513,  453, 1 018, 2 162, 2 207, 1 819, 1 557, 1 290,  874,  744,  635,  478,  411,  643, 15 683
1752,1995,   Bermuda*,31,60,B,  348,  421,  581,  606,  786, 1 401, 2 399, 2 278, 1 859, 1 523, 1 240,  836,  707,  590,  425,  676, 16 676
1753,2000,   Bermuda*,31,60,B,  419,  556,  503,  519,  628, 1 717, 2 393, 2 438, 2 004, 1 578, 1 430, 1 105,  718,  523,  450,  703, 17 684
1754,2005,   Bermuda*,31,60,B,  190,  478,  595,  675,  832,  874, 1 849, 2 425, 2 397, 1 964, 1 512, 1 383, 1 035,  656,  468,  775, 18 108
1755,2010,   Bermuda*,31,60,B,  387,  472,  445,  405,  480, 1 470, 2 260, 2 171, 2 121, 1 982, 1 761, 1 320, 1 086,  821,  527,  839, 18 547
1756,2015,   Bermuda*,31,60,B,  424,  524,  440,  402,  353,  999, 1 929, 2 267, 2 099, 2 009, 1 939, 1 761, 1 241,  990,  739, 1 096, 19 212
1757,2020,   Bermuda*,31,60,B,  239,  506,  647,  556,  722,  997, 1 402, 2 033, 2 147, 1 974, 1 861, 1 761, 1 592, 1 105,  866, 1 331, 19 739
1758,1990,   Canada,,124,B, 39 049, 89 363, 119 906, 171 331, 257 830, 355 403, 382 825, 411 022, 468 127, 384 009, 327 949, 300 253, 289 810, 249 116, 218 026, 269 299,4 333 318
1759,1995,   Canada,,124,B, 31 169, 97 954, 155 155, 188 756, 234 266, 335 035, 440 183, 451 471, 471 014, 506 689, 405 030, 348 251, 319 274, 297 857, 260 684, 321 990,4 864 778
1760,2000,   Canada,,124,B, 50 315, 108 810, 177 056, 236 503, 272 387, 333 562, 458 100, 543 223, 521 853, 512 326, 524 464, 411 075, 351 428, 315 178, 277 014, 418 620,5 511 914
1761,2005,   Canada,,124,B, 44 770, 122 327, 172 575, 245 559, 294 112, 332 451, 438 585, 554 611, 615 775, 566 309, 537 122, 534 911, 425 803, 357 187, 303 741, 533 147,6 078 985
1762,2010,   Canada,,124,B, 63 337, 141 851, 206 936, 260 512, 360 971, 449 017, 496 946, 573 654, 646 936, 664 820, 578 170, 522 280, 510 326, 398 392, 319 386, 567 692,6 761 226
1763,2015,   Canada,,124,B, 56 877, 127 384, 185 831, 236 052, 327 079, 468 204, 518 183, 599 139, 675 676, 755 258, 656 821, 587 962, 574 505, 525 497, 421 285, 712 904,7 428 657
1764,2020,   Canada,,124,B, 82 160, 185 173, 221 854, 265 510, 339 723, 442 325, 552 410, 663 686, 680 804, 720 309, 769 466, 656 248, 585 448, 559 861, 494 242, 830 104,8 049 323
1765,1990,   Greenland*,32,304,B,  339,  488,  529,  429,  702, 1 100, 1 120, 1 124, 1 240, 1 084,  580,  305,  145,  63,  21,  13, 9 282
1766,1995,   Greenland*,32,304,B,  210,  369,  309,  299,  405,  745,  875,  816,  756,  934,  791,  369,  145,  61,  25,  12, 7 121
1767,2000,   Greenland*,32,304,B,  186,  228,  258,  190,  323,  624,  790,  758,  724,  699,  800,  640,  245,  92,  24,  20, 6 601
1768,2005,   Greenland*,32,304,B,  203,  249,  213,  175,  271,  584,  798,  697,  686,  677,  623,  694,  464,  148,  54,  20, 6 556
1769,2010,   Greenland*,32,304,B,  188,  254,  189,  118,  245,  473,  676,  693,  615,  597,  612,  531,  489,  273,  90,  48, 6 091
1770,2015,   Greenland*,32,304,B,  189,  241,  212,  117,  188,  476,  610,  604,  624,  602,  594,  562,  452,  284,  165,  89, 6 009
1771,2020,   Greenland*,32,304,B,  166,  234,  204,  145,  225,  532,  640,  569,  578,  552,  545,  518,  459,  236,  152,  144, 5 899
1772,1990,   Saint Pierre and Miquelon*,33,666,B,  55,  89,  111,  67,  59,  93,  125,  118,  88,  86,  63,  33,  29,  27,  19,  37, 1 099
1773,1995,   Saint Pierre and Miquelon*,33,666,B,  66,  93,  125,  100,  77,  101,  143,  154,  119,  89,  72,  43,  33,  28,  33,  44, 1 320
1774,2000,   Saint Pierre and Miquelon*,33,666,B,  72,  101,  133,  102,  85,  104,  135,  155,  152,  131,  98,  60,  30,  25,  23,  52, 1 458
1775,2005,   Saint Pierre and Miquelon*,33,666,B,  56,  72,  98,  88,  66,  74,  96,  113,  119,  114,  93,  61,  31,  17,  14,  35, 1 147
1776,2010,   Saint Pierre and Miquelon*,33,666,B,  47,  58,  78,  76,  66,  76,  92,  103,  103,  97,  78,  52,  27,  16,  12,  36, 1 017
1777,2015,   Saint Pierre and Miquelon*,33,666,B,  46,  52,  68,  72,  69,  89,  98,  101,  96,  89,  70,  47,  25,  15,  11,  38,  986
1778,2020,   Saint Pierre and Miquelon*,33,666,B,  44,  50,  67,  71,  68,  88,  97,  114,  108,  88,  69,  45,  23,  13,  9,  44,  998
1779,1990,   United States of America*,34,840,B, 309 549, 577 243, 872 923,1 377 733,2 131 128,2 653 542,2 707 615,2 371 781,2 078 364,1 636 893,1 389 336,1 115 956,1 019 183, 745 153, 619 637,1 644 990,23 251 026
1780,1995,   United States of America*,34,840,B, 269 266, 695 280,1 000 403,1 536 867,2 361 593,3 178 780,3 409 975,3 299 142,2 801 954,2 221 029,1 990 395,1 506 039,1 175 302, 817 887, 839 791,1 347 350,28 451 053
1781,2000,   United States of America*,34,840,B, 448 546, 842 531,1 283 410,1 947 913,3 059 892,3 827 870,4 035 284,3 992 509,3 512 837,2 844 124,2 313 076,1 689 434,1 441 825, 974 879, 978 177,1 621 746,34 814 053
1782,2005,   United States of America*,34,840,B, 421 856,1 056 315,1 609 064,2 359 822,2 943 307,4 112 682,4 335 528,4 289 571,3 774 208,3 457 768,2 812 141,2 119 602,1 808 946,1 284 166,1 095 235,1 778 082,39 258 293
1783,2010,   United States of America*,34,840,B, 388 400,1 047 543,1 595 701,2 340 224,3 077 546,4 314 654,4 548 444,4 500 230,4 455 953,4 082 352,3 434 332,2 798 628,2 388 452,1 610 354,1 373 433,2 227 397,44 183 643
1784,2015,   United States of America*,34,840,B, 433 551, 667 912,1 057 225,1 862 234,2 903 083,3 802 353,4 635 312,5 022 354,5 114 994,4 747 377,4 280 208,3 631 363,3 040 575,2 380 860,1 688 409,2 911 067,48 178 877
1785,2020,   United States of America*,34,840,B, 455 633, 701 931,1 111 074,1 957 085,3 050 949,3 996 023,4 871 408,5 278 164,5 375 522,4 989 181,4 498 217,3 816 324,3 195 444,2 502 127,1 774 406,3 059 348,50 632 836
1800,1990,   Australia*,,36,B, 33 998, 92 271, 129 260, 163 141, 236 668, 328 204, 380 707, 385 653, 427 063, 380 996, 311 763, 262 892, 233 364, 215 590, 157 210, 216 433,3 955 213
1801,1995,   Australia*,,36,B, 23 910, 79 720, 126 300, 165 170, 228 200, 299 060, 394 420, 409 620, 412 710, 452 140, 346 810, 300 060, 253 900, 224 510, 192 170, 244 630,4 153 330
1802,2000,   Australia*,,36,B, 29 810, 74 540, 119 220, 171 150, 230 900, 282 550, 351 000, 433 230, 432 920, 448 670, 421 580, 335 690, 294 040, 240 520, 205 430, 315 000,4 386 250
1803,2005,   Australia*,,36,B, 35 420, 91 330, 128 200, 191 430, 290 020, 320 230, 361 350, 414 060, 477 430, 429 560, 458 300, 447 110, 335 290, 286 370, 226 260, 385 670,4 878 030
1804,2010,   Australia*,,36,B, 57 590, 129 920, 160 830, 224 630, 443 540, 520 520, 469 690, 462 140, 486 860, 475 750, 517 120, 431 310, 440 210, 329 210, 270 340, 463 320,5 882 980
1805,2015,   Australia*,,36,B, 65 325, 149 455, 188 687, 255 477, 433 434, 589 939, 645 786, 562 320, 528 103, 523 600, 533 248, 482 102, 433 444, 434 065, 319 469, 585 276,6 729 730
1806,2020,   Australia*,,36,B, 94 973, 109 890, 197 666, 427 067, 663 110, 742 345, 636 572, 641 552, 583 497, 539 349, 531 157, 546 457, 487 216, 423 859, 406 857, 654 293,7 685 860
1807,1990,   New Zealand*,35,554,B, 9 728, 18 844, 20 674, 25 602, 33 368, 42 731, 45 040, 44 738, 49 008, 40 694, 35 926, 32 663, 32 869, 28 788, 21 375, 35 999, 518 047
1808,1995,   New Zealand*,35,554,B, 12 096, 22 515, 29 379, 33 900, 34 562, 43 583, 54 618, 52 928, 50 515, 51 883, 40 475, 35 680, 32 044, 30 736, 25 469, 38 234, 588 617
1809,2000,   New Zealand*,35,554,B, 11 175, 26 615, 34 689, 45 748, 42 254, 43 320, 57 291, 65 430, 60 454, 53 694, 52 759, 41 761, 37 482, 32 340, 28 408, 45 393, 678 813
1810,2005,   New Zealand*,35,554,B, 14 141, 31 867, 45 214, 53 019, 68 621, 59 857, 65 963, 76 872, 81 029, 69 449, 57 144, 53 580, 42 533, 37 167, 30 022, 53 474, 839 952
1811,2010,   New Zealand*,35,554,B, 12 554, 18 511, 36 966, 75 562, 104 186, 103 741, 59 142, 60 750, 77 501, 81 245, 69 786, 58 754, 54 033, 41 264, 34 304, 59 144, 947 443
1812,2015,   New Zealand*,35,554,B, 14 391, 32 011, 45 272, 61 417, 75 883, 86 647, 90 578, 81 310, 92 718, 91 470, 80 653, 66 265, 59 097, 51 702, 39 415, 70 907,1 039 736
1813,2020,   New Zealand*,35,554,B, 24 562, 27 723, 46 374, 108 718, 170 426, 163 331, 108 284, 97 045, 91 327, 98 883, 96 275, 86 993, 70 826, 60 198, 49 810, 80 949,1 381 724
1821,1990,   Fiji,,242,B R,  934,  806,  736,  756,  961, 1 182, 1 224, 1 130, 1 033,  974,  873,  833,  669,  459,  310,  403, 13 283
1822,1995,   Fiji,,242,B R,  876,  755,  707,  762,  979, 1 176, 1 240, 1 160, 1 058,  946,  828,  783,  629,  432,  291,  379, 13 001
1823,2000,   Fiji,,242,B R,  825,  712,  680,  763,  989, 1 168, 1 247, 1 178, 1 074,  920,  789,  739,  594,  408,  275,  358, 12 719
1824,2005,   Fiji,,242,B R,  783,  694,  690,  779,  958, 1 113, 1 205, 1 149, 1 049,  911,  786,  722,  580,  398,  268,  349, 12 434
1825,2010,   Fiji,,242,B R,  823,  745,  762,  865, 1 023, 1 175, 1 266, 1 233, 1 127,  990,  856,  776,  624,  428,  289,  375, 13 357
1826,2015,   Fiji,,242,B R,  859,  787,  676,  814, 1 015, 1 207, 1 255, 1 266, 1 177, 1 057,  941,  801,  681,  510,  322,  383, 13 751
1827,2020,   Fiji,,242,B R,  893,  819,  705,  725,  965, 1 201, 1 290, 1 255, 1 212, 1 099, 1 001,  877,  699,  555,  384,  407, 14 087
1828,1990,   New Caledonia*,,540,B,  987, 1 843, 2 110, 2 024, 1 776, 2 269, 3 363, 4 149, 4 205, 3 183, 3 180, 2 937, 2 780, 1 108,  753, 1 006, 37 673
1829,1995,   New Caledonia*,,540,B, 1 187, 1 997, 2 205, 2 276, 2 107, 2 922, 4 109, 4 988, 4 799, 3 863, 3 540, 3 399, 2 906, 1 300,  884, 1 180, 43 662
1830,2000,   New Caledonia*,,540,B, 1 388, 2 153, 2 301, 2 529, 2 440, 3 576, 4 832, 5 828, 5 394, 4 545, 3 902, 3 862, 3 033, 1 495, 1 016, 1 357, 49 651
1831,2005,   New Caledonia*,,540,B, 1 337, 2 224, 2 409, 2 455, 2 710, 3 982, 4 996, 6 063, 6 067, 5 306, 4 485, 4 146, 3 649, 2 155, 1 465, 1 956, 55 405
1832,2010,   New Caledonia*,,540,B, 1 287, 2 296, 2 518, 2 383, 2 981, 4 390, 5 136, 6 299, 6 742, 6 069, 5 070, 4 432, 4 267, 2 816, 1 915, 2 557, 61 158
1833,2015,   New Caledonia*,,540,B, 1 371, 2 529, 2 726, 2 583, 2 793, 5 520, 6 233, 6 064, 6 733, 6 988, 6 283, 4 857, 4 164, 3 915, 2 579, 3 543, 68 881
1834,2020,   New Caledonia*,,540,B,  701, 1 687, 2 860, 3 587, 4 309, 4 567, 6 510, 6 645, 6 318, 6 965, 6 979, 6 132, 4 644, 3 838, 3 405, 3 994, 73 141
1835,1990,   Papua New Guinea,,598,C R, 2 685, 3 070, 2 612, 1 926, 1 859, 2 773, 3 235, 3 648, 3 360, 2 916, 2 445, 1 504,  896,  446,  195,  140, 33 710
1836,1995,   Papua New Guinea,,598,C R, 2 589, 2 803, 2 705, 2 136, 1 820, 2 302, 2 931, 3 349, 3 357, 2 992, 2 549, 1 833, 1 111,  600,  290,  159, 33 526
1837,2000,   Papua New Guinea,,598,C R, 2 041, 2 251, 2 057, 1 635, 1 470, 1 920, 2 305, 2 657, 2 588, 2 327, 1 984, 1 368,  866,  468,  226,  141, 26 304
1838,2005,   Papua New Guinea,,598,C R, 2 268, 2 412, 2 387, 1 985, 1 676, 1 933, 2 431, 2 825, 2 931, 2 691, 2 335, 1 768, 1 141,  665,  335,  188, 29 971
